SlNo,Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History,elevation_m,slope_deg,aspect_deg,lulc_class,clay_surface_pct,nearest_road_type,nearest_road_name,nearest_road_ref,road_distance_m,nearest_settlement_type,nearest_settlement_population,nearest_settlement_name,settlement_distance_m,event_date,rainfall_mm
80,AS/CHR/83C12/2020/2,Assam,Cachar,Bhamai slide-2,Karbi Houses (Bhamai river side),25.020000457763672,92.5199966430664,Debris,Slide,2019,83,2,209,10,32.0,residential,,,416.28914731930377,hamlet,0,Craigpark,2591.567461004398,,
29,AS/CHR/83D14/2020/1,Assam,Cachar,Bhuban Nagar slide,Bhuban Nagar,24.63999938964844,92.9800033569336,Debris,Slide,2019,34,2,114,10,29.0,residential,,,89.87145751862917,village,0,Matinagar,1814.687052654822,,
27,AS/CHR/83D14/2020/7,Assam,Cachar,Panibara slide,Panibara,24.6200008392334,92.83999633789062,Debris,Slide,2019,39,8,111,10,33.0,residential,,,54.36477059629273,hamlet,0,Bekirpār,1677.1251448312807,,
562,AS/JOR/83J06/2020/3,Assam,Jorhat,,Mariani-Chanki Rd,26.559999465942383,94.36000061035156,Debris,Slide,2019,196,8,180,10,28.0,trunk,Mokokchung-Mariani Road,NH702D,90.75536762803058,village,0,Chungtia Yimsen,2844.517931396159,,
396,AS/KAM/78O5/2020/1,Assam,Kamrup (Rural),Khaksi Sikrabura slide,Boko-Baghmara road,25.950000762939453,91.27999877929688,Debris,Slide,2019,68,5,140,10,29.0,tertiary,,,93.41480655089944,town,0,Boko,5950.356318052602,,
20092,MG/WGH/78K03/2020/2,Meghalaya,West Garo Hills,Tura-Dalu road slide no2,"NH-217,Tura Dalu Road, Tura",25.5,90.22000122070312,Debris,Slide,2019,407,12,10,10,31.0,trunk,,NH217,329.1686259480114,town,5000,Tura,1421.5452687507368,,
20093,MG/WGH/78K03/2020/3,Meghalaya,West Garo Hills,Tura-Dalu road slide no 3,"NH-217,Tura Dalu Road, Tura",25.5,90.22000122070312,Debris,Slide,2019,407,12,10,10,31.0,trunk,,NH217,329.1686259480114,town,5000,Tura,1421.5452687507368,,
20264,MG/WGH/78K06/2020/1,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 1,"NH-217,Paikan-Tura Dalu Road",25.61000061035156,90.29000091552734,Debris,Slide,2019,565,9,193,10,32.0,trunk,,NH217,261.5023880786984,village,0,Asananggiri,1356.4721843447169,,
20266,MG/WGH/78K06/2020/4,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 4,"NH-217,Paikan-Tura Dalu Road",25.61000061035156,90.29000091552734,Debris,Slide,2019,565,9,193,10,32.0,trunk,,NH217,261.5023880786984,village,0,Asananggiri,1356.4721843447169,,
22659,MZ/KOL/83D11/2020/1,Mizoram,Kolasib,Serlui B -Bilkkhawtlir slide,Serlui B -Bilkkhawtlir road sectin,24.34000015258789,92.73999786376952,Debris,Slide,2019,141,10,39,10,27.0,tertiary,,,341.4292007597684,village,0,Bilkhawthlir,2135.7181167388185,,
22570,MZ/KOL/83D12/2020/4,Mizoram,Mamit,Bairabi Suarhliap slide,Bairabi Suarhliap road section,24.170000076293945,92.5199966430664,Debris,Slide,2019,65,20,134,10,25.0,secondary,,,309.67162117370026,town,0,Bairabi,2132.1295567349375,,
22639,MZ/KOL/83D15/2020/16,Mizoram,Kolasib,N. Hlimen slide 1,N. Hlimen-Saipum road section,24.260000228881836,92.80999755859376,Debris,Slide,2019,710,14,116,10,29.0,secondary,,,219.16384423790132,village,0,N. Hlimen,2760.9129161028436,,
22640,MZ/KOL/83D15/2020/17,Mizoram,Kolasib,N. Hlimen slide 2,N. Hlimen-Saipum road section,24.260000228881836,92.80999755859376,Debris,Flow,2019,710,14,116,10,29.0,secondary,,,219.16384423790132,village,0,N. Hlimen,2760.9129161028436,,
22644,MZ/KOL/83D15/2020/18,Mizoram,Kolasib,N. Hlimen slide 3,N. Hlimen-Saipum road section,24.270000457763672,92.80999755859376,Debris,Slide,2019,544,17,216,30,31.0,secondary,,,297.86878334381885,village,0,N. Hlimen,3864.2421266635392,,
22647,MZ/KOL/83D15/2020/19,Mizoram,Kolasib,N. Hlimen slide 4,N. Hlimen-Saipum road section,24.280000686645508,92.80999755859376,Debris,Slide,2019,580,36,279,10,31.0,secondary,,,458.05864711078647,village,0,N. Hlimen,4969.298559575728,,
22654,MZ/KOL/83D15/2020/21,Mizoram,Kolasib,N. Hlimen slide 6,N. Hlimen-Saipum road section,24.31999969482422,92.83999633789062,Debris,Slide,2019,305,55,91,10,29.0,secondary,,,343.13699198183684,hamlet,0,Saipum,3792.945385636749,,
22666,MZ/KOL/83D15/2020/28,Mizoram,Kolasib,N. Hlimen slide 13,N. Hlimen-Saipum road section,24.34000015258789,92.83999633789062,Debris,Slide,2019,459,25,282,10,31.0,secondary,,,74.24153837241012,hamlet,0,Saipum,1735.487130749203,,
22694,MZ/KOL/83D15/2020/44,Mizoram,Kolasib,South of Saiphai slide,South of Saiphai village,24.399999618530273,92.8000030517578,Debris,Slide,2019,110,11,343,10,26.0,trunk,,NH306A,27.88911169829766,village,0,Saiphai,1470.185326349634,,
20942,MZ/LAW/84B10/2020/11,Mizoram,Lawngtlai,Mualbu L to Chawngtelui road slide 1,Mualbu L to Chawngtelui road,22.540000915527344,92.69000244140624,Debris,Slide,2019,411,16,350,10,31.0,primary,,,30.994052014859506,village,0,,2388.9575882590075,,
20929,MZ/LAW/84B10/2020/12,Mizoram,Lawngtlai,Mualbu L to Chawngtelui road slide 2,Mualbu L to Chawngtelui road,22.530000686645508,92.6999969482422,Debris,Slide,2019,242,28,63,10,30.0,primary,,,110.89649138374128,village,0,,890.8553763370411,,
20921,MZ/LAW/84B10/2020/15,Mizoram,Lawngtlai,Diltlang to Chawngtelui road slide,Diltlang to Chawngtelui road,22.520000457763672,92.72000122070312,Debris,Fall,2019,511,31,128,10,32.0,primary,,,233.4301708203072,village,0,,1637.043817664118,,
20922,MZ/LAW/84B10/2020/16,Mizoram,Lawngtlai,Chawngtelui to Diltlang road slide,Chawngtelui to Diltlang road,22.520000457763672,92.72000122070312,Debris,Slide,2019,511,31,128,10,32.0,primary,,,233.4301708203072,village,0,,1637.043817664118,,
20966,MZ/LAW/84B10/2020/18,Mizoram,Lawngtlai,Kamlanagar IV slide,Kamlanagar IV,22.61000061035156,92.63999938964844,Debris,Slide,2019,79,2,245,10,28.0,residential,,,6.178592215573578,town,0,Kamalanagar,1008.3546871133428,,
20943,MZ/LAW/84B10/2020/20,Mizoram,Lawngtlai,Mualbu to Diltlang S road slide,Mualbu to Diltlang S road,22.540000915527344,92.68000030517578,Debris,Slide,2019,555,18,351,10,30.0,primary,,,300.3414359565559,village,0,,3133.3394177681716,,
20902,MZ/LAW/84B10/2020/22,Mizoram,Lawngtlai,Diltlang road slide,Diltlang road,22.5,92.7300033569336,Debris,Slide,2019,584,10,238,30,33.0,primary,,,255.15252818650052,village,5000,Thingeal,964.9202172602904,,
20977,MZ/LAW/84B10/2020/28,Mizoram,Lawngtlai,Saizawh W to Ngharum road slide 1,Saizawh W to Ngharum road,22.63999938964844,92.61000061035156,Debris,Slide,2019,144,6,90,10,29.0,secondary,,,243.56971933555553,hamlet,0,,2559.256576240071,,
20981,MZ/LAW/84B10/2020/29,Mizoram,Lawngtlai,Saizawh W to Ngharum road slide 2,Saizawh W to Ngharum road,22.649999618530273,92.61000061035156,Debris,Slide,2019,105,5,125,10,31.0,secondary,,,421.3379251062825,hamlet,0,,1785.3848247795709,,
21006,MZ/LAW/84B10/2020/30,Mizoram,Lawngtlai,Montola slide 1,Montola,22.68000030517578,92.58999633789062,Debris,Slide,2019,132,17,90,10,29.0,secondary,,,171.35680799901937,hamlet,0,,2936.878600464699,,
21009,MZ/LAW/84B10/2020/33,Mizoram,Lawngtlai,Montola to Borapansury slide,Montola to Borapansury road,22.68000030517578,92.58000183105467,Debris,Slide,2019,250,27,127,10,31.0,secondary,,,111.63290453660896,hamlet,0,,3944.843973576419,,
21010,MZ/LAW/84B10/2020/34,Mizoram,Lawngtlai,Ngharum to Buisek road slide,Ngharum to Buisek road,22.68000030517578,92.58000183105467,Debris,Slide,2019,250,27,127,10,31.0,secondary,,,111.63290453660896,hamlet,0,,3944.843973576419,,
21011,MZ/LAW/84B10/2020/35,Mizoram,Lawngtlai,Montola to Buisek slide,Montola to Buisek road,22.68000030517578,92.56999969482422,Debris,Slide,2019,582,26,102,10,33.0,secondary,,,362.2037349824004,hamlet,0,Tungasora,4081.1121960762407,,
20960,MZ/LAW/84B10/2020/4,Mizoram,Lawngtlai,Chawngte P slide 1,Outside Chawngte P,22.61000061035156,92.66000366210938,Debris,Slide,2019,162,14,250,10,28.0,primary,,,271.37511072989645,village,0,Chawngte,1934.636958988863,,
20964,MZ/LAW/84B10/2020/8,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 3,Chawngte P to Hmunlai road,22.61000061035156,92.66999816894533,Debris,Slide,2019,464,21,295,10,30.0,primary,,,407.4504275452424,village,0,Hmunlai,2502.4714491612317,,
20777,MZ/LAW/84B11/2020/10,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 5,Bungtlang S to Sekulhkai road,22.329999923706055,92.73999786376952,Debris,Slide,2019,209,25,229,10,28.0,primary,,,185.96281051234004,hamlet,0,,429.0729911013503,,
20769,MZ/LAW/84B11/2020/12,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 2,Sekulhkai to M Kawnpui road,22.31999969482422,92.7300033569336,Debris,Slide,2019,134,8,289,10,30.0,primary,,,136.51870352104166,hamlet,0,,1110.037092085913,,
20779,MZ/LAW/84B11/2020/13,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 3,Sekulhkai to M Kawnpui road,22.329999923706055,92.7300033569336,Debris,Slide,2019,142,28,28,10,27.0,primary,,,248.7485048064547,hamlet,0,,930.166418614354,,
20781,MZ/LAW/84B11/2020/15,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 4,Sekulhkai to M Kawnpui road,22.329999923706055,92.72000122070312,Debris,Slide,2019,313,18,323,10,31.0,primary,,,47.48132337149673,village,0,,718.0005780111896,,
20788,MZ/LAW/84B11/2020/16,Mizoram,Lawngtlai,M Kawnpui slide,M Kawnpui,22.34000015258789,92.70999908447266,Debris,Slide,2019,449,18,279,10,32.0,primary,,,0.5231237721716459,village,0,,1039.8416535834442,,
20789,MZ/LAW/84B11/2020/17,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 1,M Kawnpui to Saibawh road,22.34000015258789,92.68000030517578,Debris,Slide,2019,187,27,291,10,30.0,primary,,,7.800255630483712,village,0,,522.6432080933796,,
20790,MZ/LAW/84B11/2020/18,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 2,M Kawnpui to Saibawh road,22.34000015258789,92.69000244140624,Debris,Slide,2019,195,20,305,10,32.0,primary,,,301.08539469839263,village,0,,1049.859016538379,,
20782,MZ/LAW/84B11/2020/19,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 3,M Kawnpui to Saibawh road,22.329999923706055,92.69000244140624,Debris,Slide,2019,213,20,318,10,30.0,primary,,,140.53129536075693,village,0,,1094.37472213585,,
20783,MZ/LAW/84B11/2020/20,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 4,M Kawnpui to Saibawh road,22.329999923706055,92.69000244140624,Debris,Slide,2019,213,20,318,10,30.0,primary,,,140.53129536075693,village,0,,1094.37472213585,,
20801,MZ/LAW/84B11/2020/21,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 5,M Kawnpui to Saibawh road,22.350000381469727,92.66000366210938,Debris,Fall,2019,122,10,58,10,28.0,primary,,,214.50007701632651,village,0,,2290.81258625317,,
20791,MZ/LAW/84B11/2020/22,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 6,M Kawnpui to Saibawh road,22.34000015258789,92.73999786376952,Debris,Slide,2019,179,19,281,10,30.0,primary,,,134.1282162147591,hamlet,0,,1505.9256720105757,,
20792,MZ/LAW/84B11/2020/23,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 7,M Kawnpui to Saibawh road,22.34000015258789,92.73999786376952,Debris,Slide,2019,179,19,281,10,30.0,primary,,,134.1282162147591,hamlet,0,,1505.9256720105757,,
20802,MZ/LAW/84B11/2020/24,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 8,M Kawnpui to Saibawh road,22.350000381469727,92.73999786376952,Debris,Slide,2019,286,6,221,10,32.0,primary,,,1163.8683558893429,village,5000,Bunglang,1960.63725136085,,
20804,MZ/LAW/84B11/2020/27,Mizoram,Lawngtlai,Saikhawthlir road slide,Saikhawthlir road,22.350000381469727,92.73999786376952,Debris,Slide,2019,286,6,221,10,32.0,primary,,,1163.8683558893429,village,5000,Bunglang,1960.63725136085,,
20784,MZ/LAW/84B11/2020/28,Mizoram,Lawngtlai,Vaseikai to Parva road slide 1,Vaseikai to Parva road,22.329999923706055,92.62999725341795,Debris,Slide,2019,112,12,99,40,28.0,tertiary,,,243.20278811050576,town,0,Longpuighat,3577.5820951513233,,
20766,MZ/LAW/84B11/2020/29,Mizoram,Lawngtlai,Vaseikai to Parva road slide 2,Vaseikai to Parva road,22.309999465942383,92.62999725341795,Debris,Slide,2019,121,2,28,10,31.0,tertiary,,,131.11016592708663,village,0,Damdep,2941.378690207061,,
20846,MZ/LAW/84B11/2020/3,Mizoram,Lawngtlai,Hmunnuam to Diltland road slide,Hmunnuam to Diltland road,22.43000030517578,92.75,Debris,Fall,2019,563,31,14,10,29.0,primary,,,370.06991134305,village,0,Hmunnuam,1430.4055347336318,,
20767,MZ/LAW/84B11/2020/30,Mizoram,Lawngtlai,Vaseikai to Parva road slide 3,Vaseikai to Parva road,22.309999465942383,92.62999725341795,Debris,Slide,2019,121,2,28,10,31.0,tertiary,,,131.11016592708663,village,0,Damdep,2941.378690207061,,
20759,MZ/LAW/84B11/2020/31,Mizoram,Lawngtlai,Vaseikai to Parva road slide 4,Vaseikai to Parva road,22.290000915527344,92.62999725341795,Debris,Slide,2019,116,15,349,10,28.0,tertiary,,,3.5386346078226247,village,0,Damdep,2463.973523576229,,
20754,MZ/LAW/84B11/2020/33,Mizoram,Lawngtlai,Guisury village slide,Guisury village,22.280000686645508,92.62999725341795,Debris,Slide,2019,120,7,0,10,32.0,tertiary,,,85.93399427634125,village,0,,2884.201031824463,,
20749,MZ/LAW/84B11/2020/34,Mizoram,Lawngtlai,Guisury to Damdep II road slide 1,Guisury to Damdep II road,22.270000457763672,92.62999725341795,Debris,Slide,2019,162,24,294,10,32.0,tertiary,,,104.4562282628304,village,0,,3511.915114011849,,
20742,MZ/LAW/84B11/2020/35,Mizoram,Lawngtlai,Guisury to Damdep II road slide 2,Guisury to Damdep II road,22.260000228881836,92.62999725341795,Debris,Slide,2019,186,12,279,10,27.0,tertiary,,,49.8519670638556,hamlet,0,,2547.7721897761894,,
20743,MZ/LAW/84B11/2020/36,Mizoram,Lawngtlai,Guisury to Damdep II road slide 3,Guisury to Damdep II road,22.260000228881836,92.62999725341795,Debris,Slide,2019,186,12,279,10,27.0,tertiary,,,49.8519670638556,hamlet,0,,2547.7721897761894,,
20736,MZ/LAW/84B11/2020/37,Mizoram,Lawngtlai,Guisury to Damdep II road slide 4,Guisury to Damdep II road,22.25,92.62999725341795,Debris,Slide,2019,178,19,275,10,30.0,tertiary,,,52.329250083538184,hamlet,0,,1543.8308679179238,,
20750,MZ/LAW/84B11/2020/38,Mizoram,Lawngtlai,Chikhurlui to Vathuampui road slide 1,Chikhurlui to Vathuampui road,22.270000457763672,92.68000030517578,Debris,Slide,2019,168,18,63,10,30.0,tertiary,,,169.34952367652744,village,0,,1800.3513799333048,,
20805,MZ/LAW/84B11/2020/40,Mizoram,Lawngtlai,Vaseikai to Fangfarlui slide,Vaseikai to Fangfarlui,22.350000381469727,92.6500015258789,Debris,Slide,2019,123,8,345,10,28.0,unclassified,,,301.9497073979324,village,0,,1522.9521768067834,,
20794,MZ/LAW/84B11/2020/41,Mizoram,Lawngtlai,Fangfarlui slide 3,Fangfarlui river,22.34000015258789,92.6500015258789,Debris,Slide,2019,118,5,100,10,28.0,unclassified,,,18.333223889469817,village,0,,2500.7067176365013,,
20785,MZ/LAW/84B11/2020/42,Mizoram,Lawngtlai,Fangfarlui slide 2,Fangfarlui,22.329999923706055,92.6500015258789,Debris,Slide,2019,134,7,313,10,31.0,unclassified,,,299.50947076803214,village,0,,3256.90750315545,,
20813,MZ/LAW/84B11/2020/43,Mizoram,Lawngtlai,Chiminisora slide,Outside Chiminisora,22.3700008392334,92.62999725341795,Debris,Slide,2019,113,4,115,10,28.0,unclassified,,,231.22434737893633,town,0,Longpuighat,1302.2489526124805,,
20825,MZ/LAW/84B11/2020/44,Mizoram,Lawngtlai,Vaseitlang II slide,Vaseitlang II,22.38999938964844,92.61000061035156,Debris,Slide,2019,246,19,79,10,29.0,unclassified,,,429.9936665971734,village,0,Fursuril,545.0939337064782,,
20826,MZ/LAW/84B11/2020/45,Mizoram,Lawngtlai,Rangkashya road slide 1,Rangkashya road,22.38999938964844,92.58999633789062,Debris,Slide,2019,217,17,238,10,30.0,unclassified,,,2169.480777332315,village,0,Fursuril,2191.256647192767,,
20816,MZ/LAW/84B11/2020/46,Mizoram,Lawngtlai,Rangkashya road slide 2,Rangkashya road,22.3799991607666,92.58999633789062,Debris,Slide,2019,199,25,328,10,29.0,unclassified,,,1874.810644273715,village,0,Fursuril,2197.4682020101295,,
20817,MZ/LAW/84B11/2020/47,Mizoram,Lawngtlai,Rangkashya road slide 3,Rangkashya road,22.3799991607666,92.58999633789062,Debris,Slide,2019,199,25,328,10,29.0,unclassified,,,1874.810644273715,village,0,Fursuril,2197.4682020101295,,
20838,MZ/LAW/84B11/2020/48,Mizoram,Lawngtlai,Rangkashya road slide 4,Rangkashya road,22.40999984741211,92.5999984741211,Debris,Slide,2019,141,11,265,10,30.0,unclassified,,,2866.403064999254,village,0,Fursuril,2964.3518353776035,,
20808,MZ/LAW/84B11/2020/49,Mizoram,Lawngtlai,Charluitlang road slide,Charluitlang road,22.36000061035156,92.61000061035156,Debris,Slide,2019,231,15,11,10,28.0,unclassified,,,329.6926588255737,village,0,Fursuril,2780.0904058109904,,
20775,MZ/LAW/84B11/2020/6,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 1,Bungtlang S to Sekulhkai road,22.329999923706055,92.75,Debris,Slide,2019,319,9,90,10,30.0,primary,,,177.47848903882002,hamlet,0,,1274.227044636773,,
20745,MZ/LAW/84B11/2020/64,Mizoram,Lawngtlai,Chikhurlui to Vathuampui road slide 3,Chikhurlui to Vathuampui road,22.260000228881836,92.68000030517578,Debris,Slide,2019,191,14,110,10,30.0,tertiary,,,124.52574425908088,village,0,,2892.7001387716905,,
20786,MZ/LAW/84B11/2020/7,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 2,Bungtlang S to Sekulhkai road,22.34000015258789,92.75,Debris,Slide,2019,429,20,66,10,31.0,primary,,,227.2929093942125,village,5000,Bunglang,1901.911306178348,,
20787,MZ/LAW/84B11/2020/8,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 3,Bungtlang S to Sekulhkai road,22.34000015258789,92.73999786376952,Debris,Slide,2019,179,19,281,10,30.0,primary,,,134.1282162147591,hamlet,0,,1505.9256720105757,,
20716,MZ/LAW/84B12/2020/11,Mizoram,Lawngtlai,N. Fulisora road slide 2,N. Fulisora road,22.209999084472656,92.61000061035156,Debris,Slide,2019,239,19,143,10,32.0,tertiary,,,347.10814783854073,hamlet,0,,621.0549757014769,,
20737,MZ/LAW/84B12/2020/2,Mizoram,Lawngtlai,Damdep II road slide,Damdep II road,22.25,92.62999725341795,Debris,Slide,2019,178,19,275,10,30.0,tertiary,,,52.329250083538184,hamlet,0,,1543.8308679179238,,
20700,MZ/LAW/84B12/2020/21,Mizoram,Lawngtlai,Chhippui village slide 9,Chhippui village,22.18000030517578,92.61000061035156,Debris,Slide,2019,223,15,104,10,29.0,unclassified,,,272.4479694395934,hamlet,0,,1161.6805767910705,,
20685,MZ/LAW/84B12/2020/24,Mizoram,Lawngtlai,Chhippui to Parva road slide 4,Chhippui to Parva road,22.15999984741211,92.62000274658205,Debris,Slide,2019,169,10,129,10,29.0,unclassified,,,352.71252222821175,hamlet,0,,1651.2007648337146,,
20674,MZ/LAW/84B12/2020/29,Mizoram,Lawngtlai,Chhippui to Parva road slide 9,Chhippui to Parva road,22.149999618530273,92.62000274658205,Debris,Slide,2019,151,2,0,10,30.0,unclassified,,,162.7886204550913,hamlet,0,,1493.526648473312,,
20732,MZ/LAW/84B12/2020/3,Mizoram,Lawngtlai,Damdep I slide,Damdep I,22.239999771118164,92.62000274658205,Debris,Slide,2019,198,19,125,10,32.0,residential,,,191.35129962889556,hamlet,0,,279.58532327869165,,
20659,MZ/LAW/84B12/2020/31,Mizoram,Lawngtlai,Bhandukbandasora slide,Bhandukbandasora,22.059999465942383,92.66000366210938,Debris,Slide,2019,187,5,110,10,30.0,unclassified,,,383.1968296059726,village,0,,957.1491148828608,,
20660,MZ/LAW/84B12/2020/32,Mizoram,Lawngtlai,Parva I to Parva II road slide,Parva I to Parva II road,22.079999923706055,92.6500015258789,Debris,Slide,2019,145,4,245,10,27.0,residential,,,218.19932301815265,village,0,,439.95160135414915,,
20675,MZ/LAW/84B12/2020/33,Mizoram,Lawngtlai,Parva I to Devasora road slide,Parva I to Devasora road,22.149999618530273,92.62999725341795,Debris,Slide,2019,163,4,195,10,30.0,unclassified,,,198.92301722397977,hamlet,0,,994.8516455214768,,
20733,MZ/LAW/84B12/2020/34,Mizoram,Lawngtlai,Chikhurlui to Vathuampui road slide 4,Chikhurlui to Vathuampui road,22.239999771118164,92.68000030517578,Debris,Slide,2019,199,7,238,10,30.0,tertiary,,,113.03836303074684,village,0,,869.5669758828109,,
20709,MZ/LAW/84B12/2020/35,Mizoram,Lawngtlai,Tuichawngtlang slide,Tuichawngtlang,22.190000534057617,92.69000244140624,Debris,Slide,2019,216,12,51,10,29.0,unclassified,,,278.7275727205167,village,0,,1393.4595451586483,,
20738,MZ/LAW/84B12/2020/36,Mizoram,Lawngtlai,Bifurcation from Damdep II slide 1,Bifurcation from Damdep II,22.25,92.62000274658205,Debris,Slide,2019,228,12,53,10,31.0,tertiary,,,37.21728152728077,hamlet,0,,1317.3124331056506,,
20739,MZ/LAW/84B12/2020/37,Mizoram,Lawngtlai,Bifurcation from Damdep II slide 2,Bifurcation from Damdep II,22.25,92.62000274658205,Debris,Slide,2019,228,12,53,10,31.0,tertiary,,,37.21728152728077,hamlet,0,,1317.3124331056506,,
20734,MZ/LAW/84B12/2020/41,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 4,India Bangladesh Fencing road,22.239999771118164,92.5999984741211,Debris,Slide,2019,202,9,282,10,30.0,track,,,599.7058644038501,village,0,,1505.997357160925,,
21173,MZ/LUN/84B05/2020/28,Mizoram,Lunglei,North of Bindasora village slide 2,North of Bindasora village,22.88999938964844,92.45999908447266,Debris,Slide,2019,114,19,90,10,32.0,unclassified,,,201.7933200728017,village,0,Tiabung,2140.3106603826377,,
20974,MZ/LUN/84B10/2020/46,Mizoram,Lunglei,Chawngte P slide 3,Outside Chawngte P,22.6299991607666,92.66000366210938,Debris,Slide,2019,272,23,243,10,27.0,primary,,,275.123627655612,village,0,Chawngte,1707.6571465024638,,
20975,MZ/LUN/84B10/2020/47,Mizoram,Lunglei,Chawngte P slide 4,Outside Chawngte P,22.6299991607666,92.66000366210938,Debris,Slide,2019,272,23,243,10,27.0,primary,,,275.123627655612,village,0,Chawngte,1707.6571465024638,,
20976,MZ/LUN/84B10/2020/48,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 1,Chawngte P to Ruallalung road,22.6299991607666,92.66000366210938,Debris,Slide,2019,272,23,243,10,27.0,primary,,,275.123627655612,village,0,Chawngte,1707.6571465024638,,
21023,MZ/LUN/84B10/2020/64,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 1,Ruallalung to S Lungrang road,22.700000762939453,92.66000366210938,Debris,Fall,2019,619,20,340,10,30.0,track,,,186.48778153237825,village,0,,2149.566304551612,,
