system:index,District,History,Latitude,Longitude,Material_Involved,Movement_Type,NH_SH_Location,SlNo,Slide_Name,Slide_No,State,slope_deg,.geo
00000000000000001708,East Khasi Hills,"28 May 2024, morning",25.34508889,91.60050278,Debris,Slide,Weiloi-Mawsynram Road,20607,Mawlynnu(Sixteen),6884,Meghalaya,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001706,East Khasi Hills,"28 May 2024, morning",25.44693056,91.74096667,Debris,Topple/Fall,Mawphlang-Weiloi Road,20605,Mawphlang,6885,Meghalaya,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001705,East Khasi Hills,02 July 2024,25.64887222,91.89692778,Debris,Slide,Umiam Road,20604,Umiam Lake,6889,Meghalaya,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001703,East Khasi Hills,02 July 2024,25.641242,91.894137,Debris,Fall,Shillong-Umiam Road,20602,Rymbai Petrol Pump(BPCL),6890,Meghalaya,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016fe,West Khasi Hills,02 July 2024,25.531739,91.296177,Debris,Slide,Mairang-Nongstoin Road,20597,Mawrok Sohsat,6891,Meghalaya,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c0,Kamrup,17 July 2014,25.757752,91.252285,Debris,flow,,842,Sundarpur village,6986,Assam,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2,Kamrup,23 September 2014,25.872268,91.213965,Debris,flow,,844,lepgaon,7115,Assam,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3,Kamrup,26 December 2008,26.2272613,91.6922458,Debris,slide,,845,,7192,Assam,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5,Kamrup,05 July 2025,26.246980667114258,91.964383,Debris,slide,,847,,7194,Assam,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c8,Dima Hasao,05 June 2025,25.64851188659668,93.121528,Debris,slide,,850,,7197,Assam,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9,Dima Hasao,2024,25.38897705078125,93.121008,Debris,slide,,851,,7198,Assam,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cb,Dima Hasao,31st May 2025,25.34147834777832,93.133718,Debris,slide,,853,,7203,Assam,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc,West Karbi Anglong,2024,25.888959,92.61669158935547,Debris,slide,,854,hamren- dinkamukam road sector,7210,Assam,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cd,West Karbi Anglong,2024,25.890031814575195,92.621245,Debris,slide,,855,,7211,Assam,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171a,Ri-Bhoi,30 June 2024,25.68591944,91.90256667,Debris,Slide,NH-6,20625,Umbang 2,7236,Meghalaya,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171b,Ri-Bhoi,30 May 2025,25.71165556,91.89512778,Debris,Slide,NH-6,20626,Sahkynduh,7237,Meghalaya,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171c,Ri-Bhoi,30 May 2025,25.75297778,91.88535278,Debris,Fall/Topple,NH-6,20627,Ri-Bhoi Pataraim,7239,Meghalaya,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171d,Ri-Bhoi,14 June 2024,25.79744444,91.87408611,Debris,Slide,NH-6,20628,Umsamlan 1,7240,Meghalaya,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171f,West Khasi Hills,02 July 2024,25.62269444,91.16914444,Debris,Slide,Nongstoin-RongjongTura Road,20630,,7242,Meghalaya,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001721,West Khasi Hills,02 July 2024,25.66156667,91.13485278,Debris,Slide,Nongstoin-RongjongTura Road,20632,,7243,Meghalaya,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001722,Eastern-West Khasi Hill,29 May 2025,25.69150833,91.64160833,Debris,Slide,Mairang-Guwahati Road,20633,Nongkhlaw-Tirotsing 1,7244,Meghalaya,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001727,Eastern-West Khasi Hill,06 August 2024,25.69683611,91.64485556,Debris,Slide,Mairang-Guwahati Road,20638,,7245,Meghalaya,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001730,Eastern-West Khasi Hill,11 June 2025,25.6900691986084,91.67085266113281,Debris,Slide,Nongkhlaw-Guwahati Road,20647,Mawiongkhri,7248,Meghalaya,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001731,Eastern-West Khasi Hill,11 June 2025,25.733262,91.675754,Debris,Slide,Mairang-Guwahati Road,20648,Umniangriang,7249,Meghalaya,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001732,Eastern-West Khasi Hill,29 May 2024,25.762051,91.658959,Debris,Slide,Mairang-Guwahati Road,20649,Boulder Stone Quarry Site,7250,Meghalaya,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001734,Eastern-West Khasi Hill,29 May 2024,25.791616439819336,91.658242,Debris,Slide,Mairang-Guwahati Road,20651,Madpan,7251,Meghalaya,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003259,Mokokchung,2026-06-26,26.526817321777344,94.675462,Debris,slide,,26046,Pfutsro,7597,Nagaland,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001738,South West Garo Hills,13 July 2026,25.56742286682129,89.979711,Debris,,Kongpara,20655,Betasing,7598,Meghalaya,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000325a,Phek,2026-07-14,25.570159,94.253552,Debris,slide,,26047,,7599,Nagaland,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000512,West Kameng,2008,27.086667,92.585278,Debris,,,905,Slide at 10km SE of Sessa Village,AP/WK/83E12/2008/A-10,Arunachal Pradesh,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518,West Kameng,2008,27.093889,92.591389,Debris,,,911,Slide at 15km SE of Sessa Village,AP/WK/83E12/2008/A-11,Arunachal Pradesh,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000620,West Kameng,2008,27.345556259155273,92.266389,Debris,Flow,,1124,Slide at 5 km N of Dirang,AP/WK/83E12/2008/A-14,Arunachal Pradesh,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,Anjaw,May 2014,28.062999725341797,96.49913787841797,Debris,Slide,Tohangam-Hayuliang road,1450,,AR/ANJ/91D08/2014/11,Arunachal Pradesh,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,Anjaw,May 2014,28.062440872192383,96.49774932861328,Debris,Slide,Tohangam-Hayuliang Road,1449,,AR/ANJ/91D08/2014/12,Arunachal Pradesh,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f,Anjaw,May 2014,28.061309814453125,96.49256134033203,Debris,Slide,Tohangam-Hayuliang Road,1448,,AR/ANJ/91D08/2014/13,Arunachal Pradesh,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,Anjaw,May 2014,28.05997085571289,96.48664093017578,Debris,Slide,Tohangam-Hayuliang Road,1446,,AR/ANJ/91D08/2014/14,Arunachal Pradesh,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077a,Anjaw,May 2014,28.017810821533203,96.4427490234375,Debris,Slide,Tohangam-Hayuliang Road,1429,,AR/ANJ/91D08/2014/16,Arunachal Pradesh,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078e,Anjaw,May 2014,28.060060501098633,96.44635772705078,Debris,Slide,Tohangam-Hayuliang Road,1447,,AR/ANJ/91D08/2014/16,Arunachal Pradesh,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000775,Anjaw,May 2014,28.0061092376709,96.42871856689453,Debris,Slide,Tohangam-Hayuliang Road,1424,,AR/ANJ/91D08/2014/17,Arunachal Pradesh,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093e,Anjaw,2012,28.273780822753906,96.5703125,Debris,Slide,HMC road,1718,,AR/ANJ/91D11/2014/30,Arunachal Pradesh,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000837,Anjaw,2012,28.18524932861328,96.53256225585938,Debris,Slide,H. M. C. Road,1563,,AR/ANJ/91D12/2014/43,Arunachal Pradesh,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,Anjaw,2012,28.063560485839844,96.50074768066406,Debris,Slide,Tezu-Hayuliang road,1451,Khupapolice check gate,AR/ANJ/91D12/2014/53,Arunachal Pradesh,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000771,Anjaw,May 2014,27.987470626831055,96.41133117675781,Debris,Flow,Tohangam-Hayuliang Road,1420,,AR/ANJ/92A05/2014/18,Arunachal Pradesh,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076f,Anjaw,2012,27.98332977294922,96.40432739257812,Debris,Slide,Tezu-Hayuliang road,1418,,AR/ANJ/92A05/2014/55,Arunachal Pradesh,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075b,Lohit,May 2014,27.93967056274414,96.38096618652344,Debris,Slide,Tohangam-Hayuliang Road,1400,,AR/LOH/92A05/2014/08,Arunachal Pradesh,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000765,Lohit,May 2014,27.95672035217285,96.39697265625,Debris,Slide,Tohangam-Hayuliang Road,1409,,AR/LOH/92A05/2014/09,Arunachal Pradesh,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000764,Lohit,May 2014,27.956029891967773,96.40267181396484,Debris,Slide,Tohangam-Hayuliang Road,1408,,AR/LOH/92A05/2014/10,Arunachal Pradesh,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000768,Lohit,May 2014,27.96324920654297,96.40097045898438,Debris,Slide,Tohangam-Hayuliang Road,1412,,AR/LOH/92A05/2014/20,Arunachal Pradesh,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000767,Lohit,May 2014,27.959640502929688,96.40177917480469,Debris,Flow,Tohangam-Hayuliang Road,1411,,AR/LOH/92A05/2014/21,Arunachal Pradesh,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a67,Papum Pare,18 June 2024 at 11:00 hrs.,27.105253219604492,93.825399,Debris,Slide,NH 415,1938,Banderdewa Petrol Pump Slide,ARA/PP/83E16/2024/01,Arunachal Pradesh,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061c,Lower Subansiri,16 July 2016,27.339267,93.802581,Debris,Slide,National Highway 713-A,1120,Possa-Potin slide,ARN/LS/83E15/2016/02,Arunachal Pradesh,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,Lower Subansiri,17 July 2016,27.307071685791016,93.806008,Debris,Slide,National Highway 713-A,1103,Possa-Potin slide,ARN/LS/83E15/2016/03,Arunachal Pradesh,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,Lower Subansiri,16 July 2016,27.193425,93.780983,Debris,Slide,National Highway 713-A,999,Hoj-Potin slide,ARN/LS/83E15/2016/04,Arunachal Pradesh,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,Lower Subansiri,17 July 2016,27.294885635375977,93.803328,Debris,Slide,National Highway 713-A,1082,Hoj-Potin slide,ARN/LS/83E15/2016/05,Arunachal Pradesh,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c5,Lower Subansiri,17 July 2016,27.254756,93.801303,Debris,Slide,National Highway 713-A,1049,Hoj-Potin slide,ARN/LS/83E15/2016/06,Arunachal Pradesh,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005be,Lower Subansiri,17 July 2016,27.246131,93.804711,Debris,Slide,National Highway 713-A,1042,Hoj-Potin slide,ARN/LS/83E15/2016/07,Arunachal Pradesh,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b5,Lower Subansiri,17 July 2016,27.23995018005371,93.806589,Debris,Slide,National Highway 713-A,1033,Hoj-Potin slide,ARN/LS/83E15/2016/08,Arunachal Pradesh,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069c,Tawang,22 April 2016,27.58741667,91.88694444,Debris,Slide,,1218,Famla Slide,ARN/TWG/FM/2016-17/01,Arunachal Pradesh,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b8,Tawang,22 April 2016,27.587417,91.886944,Debris,Slide,,1241,Famla Slide,ARN/TWNG/78M14/2016/0001,Arunachal Pradesh,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d1,Tawang,23 April 2016,27.596639,91.878972,Debris,Slide,,1264,SSB Colony slide,ARN/TWNG/78M14/2016/0024,Arunachal Pradesh,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d2,Tawang,23 April 2016,27.596639,91.878972,Debris,Slide,,1265,Q.M. Store slide,ARN/TWNG/78M14/2016/0025,Arunachal Pradesh,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e5,West Kameng,1 July 2016 at 12:20 hrs.,27.018342,92.6355972290039,Debris,Slide,NE of Bhalukpong Helipad,878,Bhalukpong Circuit House slide,ARN/WK/83A12/2016/01,Arunachal Pradesh,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,Cachar,March 2025,24.967559814453125,92.7439193725586,Debris,Slide,Balicherra Grant,619,Naraincherra landslide,AS/CAC/83D09/2025/4,Assam,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,Cachar,April 2025,24.95793914794922,92.73200988769531,Debris,Slide,Ujan Nagar,620,Ujan Nagar Landslide,AS/CAC/83D09/2025/5,Assam,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,Cachar,May 2023,24.57257080078125,92.70356750488281,Debris,Slide,"Bag-O-Bahar, Khasia Punji",616,,AS/CAC/83D10/2025/1,Assam,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a,Kamrup,06 June 2025,26.158193,91.755807,Debris,Slide,,800,Rupnagar,AS/KAM(M)/78N16/2025/05,Assam,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,Karimganj,03 June 2010,24.710832595825195,92.481167,Debris,Slide,Rongpur Village,35,Rongpur slide,AS/KAR/83D06/2009-10/AS-2,Assam,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,Kamrup,24 August 2018,26.112667083740234,91.853889,Debris,Slide,NH37 towards Shillong.,474,Shankardev Nagar slide,AS/KRP/78N16/2018/001,Assam,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,Dima Hasao,02 April 2010,25.229556,93.15560150146484,Debris,Slide,,243,Mahur-Wadringdisa slide,AS/NC/83G04/2009-10/AS-6,Assam,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1,Dima Hasao,20 August 2009,26.20261001586914,91.14527893066406,Debris,,,521,Phaiding Landslide,AS/NC/83G04/2009/B-5,Assam,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,Cachar,31 August 2016,24.645417,93.005361,Debris,Slide,Khasiapunji village,30,Khasiapunji slide,ASM/CCR/83H2/2016/66,Assam,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,Cachar,05 June 2020,24.721920013427734,92.90380859375,Debris,Slide,"Govindnagar Pt. II, Sonai",36,Govindnagar Slide,ASM/CHR/83D14/2020/0002,Assam,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494,Dima Hasao,14 May 2022,25.366254806518555,92.823037,Debris,Slide,Old Sangbar,808,Old Sangbar playground slide,ASM/DH/83C15/2023-24/001,Assam,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a,Dima Hasao,14 -15 May 2022,25.164270401000977,92.99787902832031,Debris,Slide,Kokai Punchi,664,Kokai Punchi Slide,ASM/DH/83C16/2022-23/042,Assam,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f,Dima Hasao,14 May 2022,25.117665,92.847709,Debris,Slide,Lower Boulsol,805,Lower Boulsol slide,ASM/DH/83C16/2023-24/001,Assam,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,Dima Hasao (N.C. Hills),May 2016,25.10638889,92.86480556,Debris,Slide,"NH 54, Harangajao, Dima Hasao",674,Harangajao Slide,ASM/DH/83C16/PD/2016/45,Assam,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,Dima Hasao (N.C. Hills),2nd week of May 2016,25.11077778,93.00458333,Debris,Slide,"NH-54, near Ritzawl village",681,Ritzawl slide (3),ASM/DH/83C16/PD/2016/51,Assam,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,Dima Hasao,14th to 16th May 2022,25.14263916015625,93.03182220458984,Debris,Flow,New Haflong Railway Station,688,New Haflong RS Debris Flow,ASM/DH/83G04/2022-23/001,Assam,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,Dima Hasao,14th to 16th May 2022,25.143407821655273,93.02995300292969,Debris,Flow,New Haflong Railway Station,690,New Haflong Tunnel No. 9 Slide,ASM/DH/83G04/2022-23/002,Assam,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,Dima Hasao,14th May 2022,25.14879035949707,93.031636,Debris,Slide,New Haflong Railway Station,691,New Haflong RS Slide 2,ASM/DH/83G04/2022-23/004,Assam,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,Dima Hasao,14th May 2022,25.151439666748047,93.03309631347656,Debris,Slide,New Haflong Railway Station,692,New Haflong RS Slide 3,ASM/DH/83G04/2022-23/005,Assam,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,Dima Hasao,2016 and 14th – 16th May 2022,25.156482696533203,93.018367,Debris,Subsidence,"Mahadev Tilla, Haflong",641,Mahadev Tilla Subsidence,ASM/DH/83G04/2022-23/008,Assam,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,Dima Hasao,14th – 16th May 2022,25.171749114990234,93.00726318359375,Debris,Subsidence,"Fiangpui, Haflong",628,Fiangpui Subsidence,ASM/DH/83G04/2022-23/009,Assam,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473,Dima Hasao,15th May 2022,25.169861,93.002528,Debris,Slide,"Fiangpui, Haflong",780,Fiangpui Slide 1,ASM/DH/83G04/2022-23/010,Assam,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,Dima Hasao,14th – 15th May 2022,25.171264,93.020014,Debris,Subsidence,"Tularam Raji , Haflong",646,Tularam Raji Subsidence,ASM/DH/83G04/2022-23/011,Assam,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474,Dima Hasao,14th – 15th May 2022,25.189720153808594,93.02011108398438,Debris,Slide,"Lower Haflong , Haflong",781,Lower Haflong Slide 1,ASM/DH/83G04/2022-23/012,Assam,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475,Dima Hasao,14th – 15th 2022,25.186250686645508,93.01628875732422,Debris,Slide,Lower Haflong Road,782,Lower Haflong Road Slide,ASM/DH/83G04/2022-23/013,Assam,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,Dima Hasao,15 May 2022,25.167360305786133,93.00952911376953,Debris,Slide,South Bagetar,623,South Bagetar Slide 1,ASM/DH/83G04/2022-23/014,Assam,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,Dima Hasao,14 May 2022,25.165790557861328,93.00948333740234,Debris,Slide,South Bagetar,632,South Bagetar Slide 2,ASM/DH/83G04/2022-23/015,Assam,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,Dima Hasao,14 May 2022,25.15859031677246,93.0129165649414,Debris,Slide,"Kana Basti, Haflong",633,Kana Basti Slide 1,ASM/DH/83G04/2022-23/016,Assam,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,Dima Hasao,14 May 2022,25.16023063659668,93.0108413696289,Debris,Slide,"Kana Basti, Haflong",624,Kana Basti Slide 2,ASM/DH/83G04/2022-23/017,Assam,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,Dima Hasao,14th April 2022,25.162389,93.010222,Debris,Slide,"Natun Basti, Haflong",625,Natun Basti Slide 1,ASM/DH/83G04/2022-23/018,Assam,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,Dima Hasao,14th – 15th April 2022,25.1625278,93.0103333,Debris,Slide,"Natun Basti, Haflong",626,Natun Basti Slide 2,ASM/DH/83G04/2022-23/019,Assam,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,Dima Hasao,14th – 15th April 2022,25.162471771240234,93.01043701171875,Debris,Slide,"Natun Basti, Haflong",627,Natun Basti Slide 3,ASM/DH/83G04/2022-23/020,Assam,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c,Dima Hasao,14 May 2022,25.17622947692871,93.01325988769531,Debris,Slide,"Gilgal Veng, Moulhoi, Haflong",787,Moulhoi Slide 1,ASM/DH/83G04/2022-23/021,Assam,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478,Dima Hasao,15 May 2022,25.189189910888672,93.02117919921875,Debris,Slide,Lower Haflong,785,Lower Haflong Slide 2,ASM/DH/83G04/2022-23/022,Assam,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000472,Dima Hasao,14 May 2022,25.17136001586914,93.01101684570312,Debris,Slide,"Disgao Raji, Haflong",779,Disgao Raji Slide,ASM/DH/83G04/2022-23/023,Assam,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371,Dima Hasao,14th -15th May 2022,25.170440673828125,93.025325,Debris,Slide,"Tularam Raji, Haflong",645,Tularam Raji Slide 1,ASM/DH/83G04/2022-23/024,Assam,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,Dima Hasao,14 May 2022,25.168039321899414,93.02503204345703,Debris,Slide,"Tularam Raji, Haflong",647,Tularam Raji Slide 2,ASM/DH/83G04/2022-23/025,Assam,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,Dima Hasao,14 May 2022,25.155559539794922,93.021583,Debris,Slide,"Mahadev Tilla, Haflong",640,Mahadev Tilla Slide 1,ASM/DH/83G04/2022-23/027,Assam,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,Dima Hasao,14th - 15thMay 2022,25.16649055480957,93.01091766357422,Debris,Slide,"Bethany, Haflong",629,Bethany Slide 1,ASM/DH/83G04/2022-23/028,Assam,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,Dima Hasao,15th May 2022,25.170194,93.007389,Debris,Slide,Dibarai village,630,Dibarai Slide,ASM/DH/83G04/2022-23/029,Assam,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476,Dima Hasao,16 May 2022,25.17741584777832,93.00975036621094,Debris,Slide,Merryland colony,783,Merryland Slide,ASM/DH/83G04/2022-23/030,Assam,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b,Dima Hasao,"2006, reactivated on May 2022",25.174999237060547,93.01966857910156,Debris,Slide,Moulhoi village,653,Moulhoi Slide 2,ASM/DH/83G04/2022-23/031,Assam,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037f,Dima Hasao,15 May 2022,25.174829483032227,93.019861,Debris,Slide,Moulhoi village,655,Moulhoi Slide 3,ASM/DH/83G04/2022-23/032,Assam,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,Dima Hasao,13 May 2022,25.1568056,93.019722,Debris,Slide,Mahadev Tilla village,656,Mahadev Tilla slide 2,ASM/DH/83G04/2022-23/033,Assam,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381,Dima Hasao,"""First incidence: 1998",25.156833,93.017694,Debris,Slide,Mahadev Tilla village,657,G.C. Langthasa High school Slide,ASM/DH/83G04/2022-23/034,Assam,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384,Dima Hasao,May 2022,25.1564998626709,93.01509857177734,Debris,Slide,Demalik Raji,658,Demalik Raji Slide 1,ASM/DH/83G04/2022-23/035,Assam,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
