system:index,aspect_deg,clay_surface_pct,elevation_m,label,lulc_class,sample_id,sample_type,slope_deg,state,.geo
00000000000000001363_0,125,29,143,0,10,4964,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.43719247045044,23.09325968271621]}"
00000000000000001364_0,195,29,116,0,10,4965,background,4,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.42156178450676,23.26546672268192]}"
00000000000000001365_0,32,30,1679,0,10,4966,background,41,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.05217911395869,22.623261126064875]}"
00000000000000001366_0,41,28,253,0,30,4967,background,6,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.06241990819763,22.875238563260403]}"
00000000000000001367_0,169,33,985,0,10,4968,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.95920348205232,23.324216542263336]}"
00000000000000001368_0,308,29,128,0,10,4969,background,17,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.4013496906141,23.762684232442076]}"
00000000000000001369_0,270,27,113,0,10,4970,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.42452622494437,23.141768708058663]}"
0000000000000000136a_0,336,28,511,0,10,4971,background,33,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.92982857226161,22.7647457833137]}"
0000000000000000136b_0,112,30,661,0,10,4972,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.42344824660341,22.994894159105122]}"
0000000000000000136c_0,100,33,611,0,10,4973,background,11,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.65440510615053,22.92428657777333]}"
0000000000000000136d_0,235,30,762,0,10,4974,background,33,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.50591358968558,23.434170333039567]}"
0000000000000000136e_0,109,28,677,0,30,4975,background,24,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.05002315727677,22.874969068675163]}"
0000000000000000136f_0,124,31,823,0,10,4976,background,28,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9495016769838,23.08328838306248]}"
00000000000000001370_0,342,31,317,0,10,4977,background,34,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.75843001605159,22.764476288728467]}"
00000000000000001371_0,41,27,126,0,10,4978,background,6,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.58137207355162,23.01079433963404]}"
00000000000000001372_0,108,34,867,0,10,4979,background,41,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.06107243527146,22.59361672168893]}"
00000000000000001373_0,64,30,104,0,10,4980,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.5705922901422,22.757199934927094]}"
00000000000000001374_0,118,30,276,0,10,4981,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38086810213616,23.651113474154428]}"
00000000000000001375_0,192,30,488,0,10,4982,background,5,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.50294914924802,23.30669939422301]}"
00000000000000001376_0,330,27,183,0,10,4983,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.79939319300746,22.436501378496423]}"
00000000000000001377_0,180,24,45,0,10,4984,background,2,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38949192886372,22.995702642860827]}"
00000000000000001378_0,336,30,378,0,10,4985,background,47,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.50941701929366,23.54654957508292]}"
00000000000000001379_0,257,30,351,0,10,4986,background,23,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.95839499829663,23.12425156001833]}"
0000000000000000137a_0,187,30,314,0,10,4987,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57193976306837,23.938125207430616]}"
0000000000000000137b_0,93,30,181,0,10,4988,background,16,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.32831665801518,23.625780983142263]}"
0000000000000000137c_0,263,28,248,0,10,4989,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57005330097172,23.94513206664675]}"
0000000000000000137d_0,199,32,253,0,10,4990,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84359030498615,22.29339975373619]}"
0000000000000000137e_0,159,32,737,0,10,4991,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.83981738079285,23.183540368770224]}"
0000000000000000137f_0,84,29,105,0,10,4992,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.45417062932029,23.103230982369936]}"
00000000000000001380_0,53,29,391,0,10,4993,background,39,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7320195466985,22.233841450399062]}"
00000000000000001381_0,274,29,115,0,10,4994,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38113759672137,23.153356975223808]}"
00000000000000001382_0,54,32,979,0,10,4995,background,26,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.12709860865425,22.925364556114268]}"
00000000000000001383_0,285,26,1325,0,10,4996,background,39,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.92228272387501,23.55220896137287]}"
00000000000000001384_0,180,29,301,0,10,4997,background,2,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57463470892077,23.374073040531968]}"
00000000000000001385_0,289,27,709,0,10,4998,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.03088904172506,22.93048495323375]}"
00000000000000001386_0,206,30,461,0,10,4999,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.41778886031346,23.3705696109239]}"
00000000000000001387_0,301,30,682,0,10,5000,background,35,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.49890673046946,23.99930047827916]}"
00000000000000001388_0,284,27,115,0,10,5001,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38787496135228,23.36221527878159]}"
00000000000000001389_0,165,32,1474,0,10,5002,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.40845095564049,23.595597589595847]}"
0000000000000000138a_0,232,30,173,0,10,5003,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.30271467241778,23.60044849213009]}"
0000000000000000138b_0,255,30,614,0,10,5004,background,27,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.54768525039714,23.871560044877363]}"
0000000000000000138c_0,241,31,682,0,10,5005,background,11,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.55038019624953,23.011872317974976]}"
0000000000000000138d_0,232,35,1575,0,10,5006,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.28205799516485,23.732770333480893]}"
0000000000000000138e_0,258,28,204,0,10,5007,background,17,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.31834535836146,23.54628008049768]}"
0000000000000000138f_0,130,31,1049,0,10,5008,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.2141453596854,23.77346401585151]}"
00000000000000001390_0,340,31,372,0,10,5009,background,17,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.81178994392832,22.245160222978967]}"
00000000000000001391_0,268,29,1203,0,10,5010,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9777986084336,23.379732426821924]}"
00000000000000001392_0,175,28,131,0,10,5011,background,21,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.44150438381422,23.84245462967189]}"
00000000000000001393_0,172,31,167,0,10,5012,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38275456423281,23.179497949991685]}"
00000000000000001394_0,14,29,567,0,10,5013,background,9,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57382622516502,23.896623041304295]}"
00000000000000001395_0,265,29,277,0,10,5014,background,10,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.62772514221223,22.987078816133284]}"
00000000000000001396_0,55,30,730,0,10,5015,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.58110257896641,23.962649214687083]}"
00000000000000001397_0,279,28,726,0,10,5016,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.94518976362002,22.73564036810823]}"
00000000000000001398_0,227,31,168,0,10,5017,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.33424553889034,23.57511600111792]}"
00000000000000001399_0,65,33,953,0,10,5018,background,15,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.09826268803403,22.557504447267327]}"
0000000000000000139a_0,332,29,55,0,10,5019,background,2,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.47411322862774,22.78334090969497]}"
0000000000000000139b_0,0,28,771,0,10,5020,background,17,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.17479915024097,22.400119609489586]}"
0000000000000000139c_0,339,31,806,0,10,5021,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.5016016763218,23.405064917834096]}"
0000000000000000139d_0,122,32,1113,0,10,5022,background,38,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.98830889725775,23.396441091106546]}"
0000000000000000139e_0,296,30,522,0,10,5023,background,16,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.62772514221223,23.042055711521392]}"
0000000000000000139f_0,191,30,577,0,10,5024,background,24,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.06780979990236,22.51654127031148]}"
000000000000000013a0_0,255,29,218,0,10,5025,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.44905023220082,23.082210404721536]}"
000000000000000013a1_0,151,30,323,0,10,5026,background,24,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.58783994359732,23.31047231841631]}"
000000000000000013a2_0,267,29,149,0,10,5027,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.41051250651208,23.175186036627906]}"
000000000000000013a3_0,320,28,104,0,10,5028,background,11,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.41051250651208,23.063076289169793]}"
000000000000000013a4_0,65,29,339,0,10,5029,background,2,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.59026539486445,23.303465459200176]}"
000000000000000013a5_0,154,28,94,0,10,5030,background,11,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.42937712747863,23.146080621422435]}"
000000000000000013a6_0,244,29,1082,0,10,5031,background,22,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.97186972755838,22.647515638736103]}"
000000000000000013a7_0,237,25,195,0,10,5032,background,16,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57975510604024,22.50656997065775]}"
000000000000000013a8_0,43,27,202,0,10,5033,background,25,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.46279445604785,23.018070693435405]}"
000000000000000013a9_0,115,29,205,0,10,5034,background,7,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.44931972678609,23.482948852967255]}"
000000000000000013aa_0,64,31,464,0,10,5035,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.51777135143595,22.825651559577004]}"
000000000000000013ab_0,261,29,185,0,10,5036,background,35,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.92174373470453,22.14248278600411]}"
000000000000000013ac_0,88,29,398,0,10,5037,background,26,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.60589608080812,23.940281164112506]}"
000000000000000013ad_0,22,27,134,0,10,5038,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.30109770490634,23.660815279222923]}"
000000000000000013ae_0,170,33,464,0,10,5039,background,16,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.85652604507743,22.26213838184883]}"
000000000000000013af_0,55,28,976,0,10,5040,background,23,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.10473055807967,22.61814072894539]}"
000000000000000013b0_0,42,29,472,0,10,5041,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90799951085751,22.751001559466673]}"
000000000000000013b1_0,100,32,180,0,10,5042,background,15,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.37062730789722,23.201596505981023]}"
000000000000000013b2_0,60,32,1006,0,30,5043,background,21,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04355528723113,22.55992989853445]}"
000000000000000013b3_0,215,33,415,0,10,5044,background,24,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77918109911474,22.233032966643357]}"
000000000000000013b4_0,265,30,459,0,10,5045,background,10,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.95004066615428,23.101344520273287]}"
000000000000000013b5_0,228,31,247,0,10,5046,background,3,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.63607947435452,24.095240550623124]}"
000000000000000013b6_0,88,33,1188,0,10,5047,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.98561395140541,23.28594831115985]}"
000000000000000013b7_0,79,30,234,0,10,5048,background,10,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.62314373426318,21.998572677488163]}"
000000000000000013b8_0,91,33,925,0,10,5049,background,36,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.59835023242152,22.010969428409012]}"
000000000000000013b9_0,56,32,689,0,10,5050,background,22,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.58810943818253,23.90362990052043]}"
000000000000000013ba_0,258,30,97,0,10,5051,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38976142344893,23.20698639768574]}"
000000000000000013bb_0,301,31,716,0,40,5052,background,4,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.96567135209796,23.42204307670395]}"
000000000000000013bc_0,132,30,63,0,80,5053,background,12,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.89802821120378,24.22244199485445]}"
000000000000000013bd_0,231,33,1283,0,10,5054,background,44,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.40710348271432,23.591016181646836]}"
000000000000000013be_0,298,28,1191,0,10,5055,background,32,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.00124463734909,22.012855890505662]}"
000000000000000013bf_0,357,28,822,0,10,5056,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.24136431279425,23.736004268503727]}"
000000000000000013c0_0,237,27,723,0,10,5057,background,28,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.98750041350206,22.07268368842802]}"
000000000000000013c1_0,80,32,1262,0,10,5058,background,21,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.40306106393575,23.63548278821075]}"
000000000000000013c2_0,203,27,1204,0,10,5059,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.93333200186964,23.56271925019707]}"
000000000000000013c3_0,47,30,1034,0,10,5060,background,28,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.98938687559871,23.311819791342486]}"
000000000000000013c4_0,45,31,751,0,10,5061,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.43180257874576,23.657311849614857]}"
000000000000000013c5_0,175,32,647,0,10,5062,background,12,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73282803045419,22.581758959938554]}"
000000000000000013c6_0,317,29,896,0,10,5063,background,32,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.33999933099057,23.78586076677236]}"
000000000000000013c7_0,321,29,109,0,10,5064,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.33101160386752,23.993910586574444]}"
000000000000000013c8_0,253,27,91,0,10,5065,background,21,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.47465221779822,23.03989975483951]}"
000000000000000013c9_0,343,30,267,0,40,5066,background,11,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.43422803001283,23.71579217461104]}"
